,R1,R2,R3,repl,err,n_nms,Ridx
0,0.26134766907845997,0.49359133328426297,0.24506099763727707,0,0,H1,1
1,0.18552945437050303,0.5929783771076005,0.2214921685218965,0,0,H2,2
2,0.27133082528494373,0.2687993756691105,0.4598697990459457,0,0,H3,3
3,0.3454305063417775,0.3891472706171657,0.2654222230410567,0,0,H4,4
4,0.5364235095643493,0.19229365768791962,0.2712828327477311,0,0,H5,5
5,0.3960603671864341,0.37421260086284075,0.22972703195072505,0,0,H6,6
6,0.43994263861708494,0.2588053021549852,0.30125205922792975,0,0,H7,7
7,0.2217829638119445,0.5511548882501371,0.2270621479379183,0,0,H8,8
8,0.6472484529441063,0.2163379832366994,0.13641356381919428,0,0,H9,9
9,0.46130430612417084,0.2222012525815104,0.3164944412943188,0,0,H10,10
10,0.305481864239762,0.26159530128404357,0.43292283447619434,0,0,H11,11
11,0.24461705191622615,0.3614048678200595,0.3939780802637143,0,0,H12,12
12,0.3694431321150997,0.4443796606570323,0.18617720722786796,0,0,H13,13
13,0.23892154134716626,0.3895919961709864,0.37148646248184736,0,0,H14,14
14,0.18604390533395945,0.372405998616092,0.4415500960499486,0,0,H15,15
15,0.46778427620413837,0.2750860358749453,0.25712968792091623,0,0,H16,16
16,0.33518792699765015,0.1078526810708648,0.556959391931485,0,0,H17,17
17,0.2810073213182686,0.34372504168756596,0.37526763699416543,0,0,H18,18
18,0.18484493976362854,0.4108635073804181,0.40429155285595336,0,0,H19,19
19,0.44722153887095384,0.2739844208417984,0.27879404028724775,0,0,H20,20
20,0.619166482858413,0.08486756436675442,0.29596595277483256,0,0,H21,21
21,0.3136203405384231,0.26583508322457633,0.42054457623700064,0,0,H22,22
22,0.3268469815956843,0.44107882615365884,0.2320741922506567,0,0,H23,23
23,0.24362371785449854,0.3823329040617268,0.3740433780837745,0,0,H24,24
24,0.2903479354462409,0.23056845414288443,0.4790836104108747,0,0,H25,25
0,0.5200147554791067,0.25570552450631107,0.22427972001458227,1,0,H1,1
1,0.5885981267349195,0.2988681485374608,0.11253372472761974,1,0,H2,2
2,0.1991090837185437,0.3092588805844304,0.4916320356970259,1,0,H3,3
3,0.22976495757405369,0.5244056547877656,0.2458293876381807,1,0,H4,4
4,0.2917887044901467,0.29104342954035833,0.4171678659694949,1,0,H5,5
5,0.2807801945862158,0.34479970509207053,0.3744201003217137,1,0,H6,6
6,0.4048007584198298,0.3133021198317995,0.2818971217483706,1,0,H7,7
7,0.15233794628482547,0.2126467507662319,0.6350153029489426,1,0,H8,8
8,0.35621452584929486,0.31131269153542745,0.33247278261527763,1,0,H9,9
9,0.35537824055928463,0.4069548368324239,0.23766692260829145,1,0,H10,10
10,0.3997331315035101,0.19192830765080607,0.4083385608456838,1,0,H11,11
11,0.42616374404908286,0.4453587000757487,0.1284775558751686,1,0,H12,12
12,0.3186189322529937,0.2969923258673269,0.38438874187967925,1,0,H13,13
13,0.37338194276611775,0.22142981975731713,0.4051882374765651,1,0,H14,14
14,0.4245237145541508,0.2665818859153013,0.308894399530548,1,0,H15,15
15,0.3151968797409853,0.3478385957830242,0.33696452447599046,1,0,H16,16
16,0.2660292279265977,0.2750559647989197,0.45891480727448253,1,0,H17,17
17,0.4607041034700767,0.2480565478215612,0.2912393487083622,1,0,H18,18
18,0.3067889557493299,0.264140192899399,0.42907085135127115,1,0,H19,19
19,0.3608741940577094,0.2903031125949697,0.34882269334732086,1,0,H20,20
20,0.3900103407235879,0.32297845632114913,0.28701120295526306,1,0,H21,21
21,0.2483347481102773,0.12705851370163873,0.624606738188084,1,0,H22,22
22,0.49760301371341864,0.23472174001118556,0.2676752462753959,1,0,H23,23
23,0.3947375942037981,0.21699059346111663,0.3882718123350852,1,0,H24,24
24,0.36814461796536463,0.3837580250869547,0.24809735694768076,1,0,H25,25
