,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.19288667089372752,0.0,0.8408981720780595,0.9399012653516935,0.30168992681668383,0.0,0.0,0.2205847121265184,0.0,1.03485160125132,0,0,H1,1
1,0.23580594004146624,0.0,0.976319052646865,1.1411162154970127,0.3050058464238388,0.0,0.0,0.0974033261806636,0.0,1.22331052006915,0,0,H2,2
2,0.10584846025245664,0.0,0.43802911965160374,0.48859208591416753,0.17030838401804782,0.0,0.0,0.12697920164929632,0.0,0.519273697148628,0,0,H3,3
3,0.23557523526189295,0.0,1.0440619302193512,1.1544872267540305,0.38387529623795197,0.0,0.0,0.31217877803690125,0.0,1.282653447909891,0,0,H4,4
4,0.2918675524911317,0.0,1.139653636507896,1.3131930259672568,0.41912654439880337,0.0,0.0,0.20695154250047357,0.0,1.347033836427966,0,0,H5,5
5,0.1954085044501695,0.0,0.780193354819462,0.8107063662884154,0.4033051380398427,0.0,0.0,0.4489765058610431,0.0,0.8263346102212696,0,0,H6,6
6,0.2246907151615031,0.0,0.9128336413965739,1.042233925786311,0.3295874625985953,0.0,0.0,0.18557907440531532,0.0,1.0981959643569412,0,0,H7,7
7,0.22902384606652476,0.0,0.9415506125977572,1.0489709243853147,0.37115975881029206,0.0,0.0,0.27981915667728563,0.0,1.1094225002144644,0,0,H8,8
8,0.16877274886781096,0.0,0.783687885529436,0.8478054247566436,0.29735835482018286,0.0,0.0,0.2884107812297604,0.0,0.9669415687719316,0,0,H9,9
9,0.15210783529578079,0.0,0.6202776929694388,0.6900554691606549,0.2486091025938204,0.0,0.0,0.18980406121296464,0.0,0.7253831142422537,0,0,H10,10
10,0.1629432298177442,0.0,0.6874170191310404,0.7952024351255289,0.219788870883354,0.0,0.0,0.09305963779752632,0.0,0.8615893945873802,0,0,H11,11
11,0.21794511822051632,0.0,0.8001404862767855,0.8727869914292431,0.3928683674995746,0.0,0.0,0.34097228300334204,0.0,0.8389881420558037,0,0,H12,12
12,0.15889280887434967,0.0,0.695664866484136,0.7251882611137268,0.32283893627342164,0.0,0.0,0.36785158820540664,0.0,0.7926115850684078,0,0,H13,13
13,0.2566745020243977,0.0,0.9336054258061751,1.056205757572877,0.40959557745174685,0.0,0.0,0.2669289884538577,0.0,1.0183112550729068,0,0,H14,14
14,0.1722206172211161,0.0,0.7452245807666996,0.8089613345308401,0.30440278839587315,0.0,0.0,0.2829400718412781,0.0,0.8825242915778816,0,0,H15,15
15,0.20492749037686106,0.0,0.7341547195879616,0.8577152848474946,0.2900848546513104,0.0,0.0,0.11813866722575204,0.0,0.8242566202162869,0,0,H16,16
16,0.17595862251676148,0.0,0.7332775846928418,0.8115854800266545,0.29144855752715704,0.0,0.0,0.23316948168644996,0.0,0.8655776794595343,0,0,H17,17
17,0.3110378882729833,0.0,1.0954234015572397,1.252361741543958,0.48345185799489687,0.0,0.0,0.2822077982422551,0.0,1.177226073831376,0,0,H18,18
18,0.1311618219167755,0.0,0.5771140151364966,0.6339697248141546,0.2202207784159801,0.0,0.0,0.18894095194123492,0.0,0.7004793227939942,0,0,H19,19
19,0.28841376149059117,0.0,1.1536980337274716,1.306055716526166,0.442188241963312,0.0,0.0,0.281369250193487,0.0,1.3586191022275942,0,0,H20,20
20,0.3011943941839972,0.0,1.0802356581010408,1.1915261367272785,0.5267123661132934,0.0,0.0,0.4242884276852488,0.0,1.1253170277966291,0,0,H21,21
21,0.25258864756625937,0.0,1.024565640321941,1.174185423808562,0.36454145913045655,0.0,0.0,0.1933265232438349,0.0,1.2367606813447989,0,0,H22,22
22,0.3236560460690396,0.0,1.1961019999254705,1.379056505260304,0.4765175961819503,0.0,0.0,0.2416615865880038,0.0,1.3550411241707296,0,0,H23,23
23,0.18122045073086504,0.0,0.7696191934909364,0.8902135064263312,0.2435519196315613,0.0,0.0,0.10256568674584425,0.0,0.9686815113055393,0,0,H24,24
24,0.1821484580941808,0.0,0.7866507601637865,0.9225102457804035,0.22424631470356102,0.0,0.0,0.05513221590709163,0.0,1.0165793683665936,0,0,H25,25
0,0.13948611973394548,0.0,0.05602314379678428,0.17233144176785278,0.41716579663654757,0.19937397231365667,0.0952362398118301,0.4570582197592337,0.6224849321706574,0.12246147455962024,1,0,H1,1
1,0.2033477351258665,0.0,0.0,0.1940590771302216,0.47344698627360665,0.2547768032692014,0.020129594683366135,0.488207107765226,0.6235669795036678,0.13934455531681647,1,0,H2,2
2,0.16484559360603598,0.0,0.0,0.12582109018599505,0.36007376761496446,0.21383830088727224,0.014691528757212191,0.33315713771232053,0.4211770792031618,0.13456732617748268,1,0,H3,3
3,0.16175170563864383,0.0,0.2538082874380534,0.3262676437076813,0.652699882605045,0.162886100819175,0.04789703959299346,0.6728481941332163,1.0399772457896679,0.13931941893422112,1,0,H4,4
4,0.1795189321943121,0.0,0.0,0.15213974985932074,0.3715225560054639,0.20595937781162854,0.0,0.3617543018741255,0.45418487910416266,0.12026672004522215,1,0,H5,5
5,0.2232136557759977,0.0,0.0,0.20264229308972304,0.5579459934939752,0.3329357350235989,0.13377426381526836,0.601109376496761,0.7643322543139223,0.19248131666255758,1,0,H6,6
6,0.27178720522653993,0.0,0.005806152391209576,0.2670927455221522,0.5988930705861215,0.3061762258039869,0.0,0.6222029329159251,0.7929288682271877,0.162310630982263,1,0,H7,7
7,0.1930818314881344,0.0,0.0,0.1771189490177976,0.5035846675719178,0.3091929674132592,0.16354921265338063,0.5600840402118714,0.7117836691895436,0.17906695260136837,1,0,H8,8
8,0.14091611139849175,0.0,0.1798093484410635,0.2557188281342719,0.5421720350852779,0.16936906826275525,0.08256297439121428,0.5739952129368546,0.8601624629349705,0.13043498855721744,1,0,H9,9
9,0.06612303050891634,0.0,0.31168418831771205,0.2694060160622475,0.491083818437394,0.0369956489475986,0.04965340364299324,0.5017348699652039,0.861837685055547,0.0848692940182943,1,0,H10,10
10,0.17505554837635717,0.0,0.005998273949883438,0.17427074391061748,0.4270198078795241,0.2292565028374711,0.04378954974897958,0.45282839643978207,0.5826525421121153,0.12586794123166342,1,0,H11,11
11,0.10398814156560134,0.0,0.04851268929593653,0.12716964093828279,0.3872705771338897,0.22996949851379,0.2504357277086707,0.4733116409568034,0.6341366760111852,0.14790314486915138,1,0,H12,12
12,0.24041160768941128,0.0,0.0,0.195848862913186,0.5359485797876696,0.31065696282706445,0.02568549365223259,0.5132356088885168,0.6508418825236111,0.18879955428514283,1,0,H13,13
13,0.25696041120947827,0.0,0.0,0.1934063298394403,0.5532026130065185,0.3275661155992823,0.009405668924874263,0.5033115760298418,0.6358177187367824,0.20753272754368204,1,0,H14,14
14,0.08025221668682088,0.0,0.04132509583968408,0.10252647344607425,0.2808803096865695,0.15046008896345553,0.13644704542892594,0.3292525411848933,0.44742854144729716,0.09674966778551779,1,0,H15,15
15,0.23720479937811764,0.0,0.01763618451477878,0.24531765364560282,0.5549907669704073,0.2740250218128339,0.0,0.5752159892616671,0.7462766034974149,0.14725782971604395,1,0,H16,16
16,0.1097118666066041,0.0,0.05824058893768727,0.14711625213459484,0.3127568485884726,0.11919309942845925,0.0016672122526547454,0.32083725811978075,0.4516284937111392,0.07417400980534354,1,0,H17,17
17,0.24969909995751488,0.0,0.0,0.14236936063300593,0.4663950468805926,0.30435371121002475,0.0,0.3683802300031971,0.4499803621774541,0.21619890577386422,1,0,H18,18
18,0.023504919744756356,0.0,0.30752211255489587,0.2203275804662117,0.4343214449888371,0.04207320629870651,0.1698920675847647,0.47940640196853723,0.8273324544740689,0.09509061189628996,1,0,H19,19
19,0.1399742440246913,0.0,0.00399029627244962,0.13439617302260262,0.38254020030775804,0.23448402391009093,0.14510670989348887,0.43679182658842075,0.5581285024300955,0.13557428828375823,1,0,H20,20
20,0.10232730316244823,0.0,0.0,0.09441520799270382,0.28096140268082953,0.17880451639769607,0.11993192321953058,0.32324000196717095,0.4104112132787777,0.10433400170320756,1,0,H21,21
21,0.13519153117831464,0.0,0.002772700758391691,0.13338395199995817,0.30748538168855966,0.1579981540149685,0.0,0.3173119350090136,0.406443771754373,0.08435705634528237,1,0,H22,22
22,0.11265693798873394,0.0,0.04404153634936215,0.1350158885542123,0.3763463886493921,0.20977270879502835,0.18207924624599114,0.44173041641715227,0.592227942384599,0.13162701149341047,1,0,H23,23
23,0.1265106123112653,0.0,0.06981476610062637,0.16876307040839367,0.39853704386842626,0.17773929024181145,0.0882959683822818,0.4346837698570556,0.6037763559068546,0.11335779595874103,1,0,H24,24
24,0.18348655711287615,0.0,0.02496574257972148,0.19783102469206273,0.4567568490327748,0.22244215800573963,0.016813250199907037,0.4764269090149925,0.6271851981462023,0.12306756053991882,1,0,H25,25
