,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.0,0.3305879616048636,0.0,0.17041318956691504,0.0,0.0,0.0,-0.15250795848778878,0.12381026504888233,0.0,0,0,S1,1
1,0.3305879616048636,0.0,0.0,0.1260161246763211,0.0,-0.20441990503349744,0.36464857934765915,0.0,0.39364431289522783,0.0,0,0,S2,2
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424092425121298,0.21295270401055483,0.13199368869758177,0,0,S3,3
3,0.17041318956691504,0.1260161246763211,0.0,0.0,-0.3180542247432419,0.0,0.42999497417340127,-0.1005731079938757,0.45759278515742596,0.0,0,0,S4,4
4,0.0,0.0,0.0,-0.3180542247432419,0.0,0.46685382135489584,0.0,0.0,0.11523463751735696,0.23291410166585266,0,0,S5,5
5,0.0,-0.20441990503349744,0.0,0.0,0.46685382135489584,0.0,0.0,0.0,0.4315671504049944,0.10984435753090077,0,0,S6,6
6,0.0,0.36464857934765915,0.0,0.42999497417340127,0.0,0.0,0.0,0.0,0.32368781576291134,0.0,0,0,S7,7
7,-0.15250795848778878,0.0,0.2424092425121298,-0.1005731079938757,0.0,0.0,0.0,0.0,0.0,0.45116042909456144,0,0,S8,8
8,0.12381026504888233,0.39364431289522783,0.21295270401055483,0.45759278515742596,0.11523463751735696,0.4315671504049944,0.32368781576291134,0.0,0.0,0.0,0,0,S9,9
9,0.0,0.0,0.13199368869758177,0.0,0.23291410166585266,0.10984435753090077,0.0,0.45116042909456144,0.0,0.0,0,0,S10,10
0,0.0,0.0,0.18762000106332233,0.0,0.0,0.0,0.0,0.21034319293005188,0.0,0.0,1,0,S1,1
1,0.0,0.0,0.0,0.47702965557224575,0.3362523568360394,-0.46183108735930667,0.25257856475565055,0.0,0.4045394104403798,0.21015092958240011,1,0,S2,2
2,0.18762000106332233,0.0,0.0,0.19888606042967105,0.0,0.0,-0.32859091858289236,0.36086279143229316,-0.28482137692727877,0.11249366578644052,1,0,S3,3
3,0.0,0.47702965557224575,0.19888606042967105,0.0,-0.24077606452182776,0.25169922081060425,0.0,0.0,0.0,0.14742207172336375,1,0,S4,4
4,0.0,0.3362523568360394,0.0,-0.24077606452182776,0.0,0.24491368832570504,0.0,0.2539995447286661,0.31696236113759146,0.0,1,0,S5,5
5,0.0,-0.46183108735930667,0.0,0.25169922081060425,0.24491368832570504,0.0,0.0,0.0,0.1657407287628535,0.2885350215467898,1,0,S6,6
6,0.0,0.25257856475565055,-0.32859091858289236,0.0,0.0,0.0,0.0,0.0,0.0,0.22155646429491302,1,0,S7,7
7,0.21034319293005188,0.0,0.36086279143229316,0.0,0.2539995447286661,0.0,0.0,0.0,0.0,0.0,1,0,S8,8
8,0.0,0.4045394104403798,-0.28482137692727877,0.0,0.31696236113759146,0.1657407287628535,0.0,0.0,0.0,0.0,1,0,S9,9
9,0.0,0.21015092958240011,0.11249366578644052,0.14742207172336375,0.0,0.2885350215467898,0.22155646429491302,0.0,0.0,0.0,1,0,S10,10
