,R1,R2,R3,repl,err,n_nms,Ridx
0,0.2374943958692426,0.4982480612851199,0.2642575428456375,0,0,H1,1
1,0.294708907089214,0.17525496752923803,0.5300361253815481,0,0,H2,2
2,0.3706607445563395,0.4061576225114011,0.22318163293225948,0,0,H3,3
3,0.24143114169917915,0.34440715025877133,0.4141617080420495,0,0,H4,4
4,0.5371206498899509,0.14968688925582418,0.31319246085422503,0,0,H5,5
5,0.23709643062834737,0.15388430808880477,0.6090192612828479,0,0,H6,6
6,0.5005938193807632,0.14874815697708219,0.35065802364215454,0,0,H7,7
7,0.2748892934510737,0.32444009459369844,0.40067061195522785,0,0,H8,8
8,0.3991967398156815,0.20132808300396382,0.3994751771803547,0,0,H9,9
9,0.37977624441464053,0.23796089366545947,0.3822628619199001,0,0,H10,10
10,0.29057219851854604,0.4309496160673047,0.2784781854141492,0,0,H11,11
11,0.2912985689458552,0.36809638859162713,0.3406050424625178,0,0,H12,12
12,0.24296841504427374,0.19847663618501044,0.5585549487707157,0,0,H13,13
13,0.20388406845471957,0.33863157615975176,0.4574843553855287,0,0,H14,14
14,0.37497343121398913,0.33492375822766673,0.29010281055834414,0,0,H15,15
15,0.20648707554929402,0.390171712053194,0.40334121239751203,0,0,H16,16
16,0.28217388021254186,0.23851703981407207,0.479309079973386,0,0,H17,17
17,0.17233482609560888,0.31665726502311375,0.5110079088812773,0,0,H18,18
18,0.42596090584565544,0.23526820652415784,0.3387708876301868,0,0,H19,19
19,0.2041510071362838,0.3241340162186866,0.4717149766450294,0,0,H20,20
20,0.22873856569436024,0.13757013757409578,0.633691296731544,0,0,H21,21
21,0.45487045952375105,0.19410506242089745,0.3510244780553514,0,0,H22,22
22,0.13924197412999742,0.3272042470327597,0.5335537788372429,0,0,H23,23
23,0.5511236978674902,0.2430139890987374,0.20586231303377248,0,0,H24,24
24,0.40747293022162034,0.18741275697156098,0.40511431280681864,0,0,H25,25
0,0.4747983660649645,0.23850184602130095,0.2866997879137345,1,0,H1,1
1,0.3875123163760764,0.2982761646809807,0.3142115189429429,1,0,H2,2
2,0.4698165796189656,0.32516334600000135,0.20502007438103304,1,0,H3,3
3,0.38189869125059417,0.33370332466815833,0.2843979840812475,1,0,H4,4
4,0.4795380063899755,0.3072462403734544,0.21321575323657008,1,0,H5,5
5,0.33587588237755217,0.2674668801609149,0.3966572374615329,1,0,H6,6
6,0.3003016051753098,0.3901963749346698,0.30950201989002046,1,0,H7,7
7,0.37997563620894226,0.2556193402212847,0.36440502356977306,1,0,H8,8
8,0.45160852918936467,0.3414529946984799,0.20693847611215546,1,0,H9,9
9,0.33220602118569126,0.40379127197771975,0.26400270683658905,1,0,H10,10
10,0.2949120272085986,0.412714062009645,0.29237391078175645,1,0,H11,11
11,0.3702948025676789,0.35268521713157835,0.27701998030074265,1,0,H12,12
12,0.24906410652528363,0.4624011325498578,0.2885347609248586,1,0,H13,13
13,0.31794258104809925,0.1964824777910919,0.48557494116080885,1,0,H14,14
14,0.2654132810284849,0.21783373712290074,0.5167529818486143,1,0,H15,15
15,0.4586176733042317,0.1713986334314719,0.3699836932642964,1,0,H16,16
16,0.33379319213565656,0.24803322665265407,0.41817358121168935,1,0,H17,17
17,0.22736876929988428,0.589144251360317,0.18348697933979874,1,0,H18,18
18,0.16084406715029928,0.5121104184886704,0.32704551436103024,1,0,H19,19
19,0.14528488263486947,0.5380110521315911,0.3167040652335396,1,0,H20,20
20,0.40878275464566116,0.30163163515058666,0.2895856102037521,1,0,H21,21
21,0.2363821796116177,0.3882231163872955,0.3753947040010868,1,0,H22,22
22,0.33682947252987894,0.4069980267260618,0.2561725007440594,1,0,H23,23
23,0.4485114528490089,0.42610428738008854,0.1253842597709026,1,0,H24,24
24,0.1674108482785706,0.3675850034200068,0.46500414830142256,1,0,H25,25
