,R1,R2,R3,repl,err,n_nms,Ridx
0,0.21627018018279617,0.34469952735074716,0.4390302924664567,0,0,H1,1
1,0.3548459131791491,0.4213004265202898,0.22385366030056097,0,0,H2,2
2,0.32610800364076686,0.4215070082541422,0.252384988105091,0,0,H3,3
3,0.418801253462476,0.26958182106520445,0.31161692547231956,0,0,H4,4
4,0.4198358815913922,0.3931637658237458,0.18700035258486214,0,0,H5,5
5,0.7770160229150788,0.1271431215826132,0.09584085550230809,0,0,H6,6
6,0.6044759235459539,0.27844711939391714,0.117076957060129,0,0,H7,7
7,0.5222182595510556,0.22764545323788635,0.25013628721105796,0,0,H8,8
8,0.4300725839776666,0.33608883394409633,0.23383858207823702,0,0,H9,9
9,0.14579310291086145,0.4875757365589264,0.3666311605302123,0,0,H10,10
10,0.22750059775827083,0.6110483346247019,0.16145106761702727,0,0,H11,11
11,0.4181289963443375,0.2601175103955111,0.3217534932601514,0,0,H12,12
12,0.1985465698693204,0.2714826414734664,0.5299707886572131,0,0,H13,13
13,0.27737675611027224,0.3143628224336662,0.4082604214560617,0,0,H14,14
14,0.16831363865842808,0.4215802757289521,0.41010608561261985,0,0,H15,15
15,0.5287263142402473,0.25613929558884485,0.2151343901709079,0,0,H16,16
16,0.3621032896297753,0.32324734541884,0.3146493649513848,0,0,H17,17
17,0.22655820004884442,0.41701090691026277,0.35643089304089276,0,0,H18,18
18,0.3342466499876861,0.44094064823672735,0.22481270177558657,0,0,H19,19
19,0.15355732133687292,0.4069384868467836,0.43950419181634365,0,0,H20,20
20,0.1859409895546911,0.6331855319227022,0.18087347852260668,0,0,H21,21
21,0.45675870265508534,0.28453326076249846,0.25870803658241626,0,0,H22,22
22,0.40066996599156357,0.29025679268735005,0.30907324132108627,0,0,H23,23
23,0.1986039043691278,0.24000106001958196,0.5613950356112902,0,0,H24,24
24,0.13031639620424254,0.4994665143035006,0.3702170894922569,0,0,H25,25
0,0.2845535926476517,0.3762889187848734,0.3391574885674749,1,0,H1,1
1,0.2867720297958163,0.3874720424378281,0.3257559277663556,1,0,H2,2
2,0.6067305734387124,0.26501426319455734,0.12825516336673026,1,0,H3,3
3,0.26682396478511805,0.3274530156197057,0.4057230195951762,1,0,H4,4
4,0.3581762885186042,0.44144327344448536,0.20038043803691033,1,0,H5,5
5,0.3576175217612391,0.3930392725559302,0.24934320568283075,1,0,H6,6
6,0.35205862432110796,0.250499300241259,0.3974420754376331,1,0,H7,7
7,0.2939840502162193,0.22692537623324616,0.47909057355053447,1,0,H8,8
8,0.33560577770507927,0.28264128262804494,0.3817529396668758,1,0,H9,9
9,0.14976159377289006,0.5051836220610597,0.3450547841660504,1,0,H10,10
10,0.23647300080083067,0.33354997945204234,0.429977019747127,1,0,H11,11
11,0.33345250557975814,0.3800225662346093,0.2865249281856326,1,0,H12,12
12,0.271143766055902,0.5987918149071589,0.13006441903693905,1,0,H13,13
13,0.2730608596112322,0.33577357852955314,0.39116556185921464,1,0,H14,14
14,0.3806850105465011,0.3153433805753097,0.30397160887818925,1,0,H15,15
15,0.3419270701268917,0.3219540123571287,0.3361189175159795,1,0,H16,16
16,0.36955848811737624,0.2980124735315475,0.3324290383510763,1,0,H17,17
17,0.17945720646430313,0.2979412233430876,0.5226015701926092,1,0,H18,18
18,0.2321782895919386,0.5893774103862208,0.17844430002184067,1,0,H19,19
19,0.42399331217455055,0.1020042640210148,0.4740024238044347,1,0,H20,20
20,0.15250142918534154,0.38332111241735356,0.46417745839730484,1,0,H21,21
21,0.3531911133053757,0.24132897179947013,0.4054799148951541,1,0,H22,22
22,0.14727301545472488,0.3269973751944589,0.5257296093508163,1,0,H23,23
23,0.16125471075541878,0.13643424907800095,0.7023110401665803,1,0,H24,24
24,0.3085045299508082,0.213725460809355,0.4777700092398367,1,0,H25,25
