,R1,R2,R3,repl,err,n_nms,Ridx
0,0.320057909834492,0.5418417967054214,0.13810029346008657,0,0,H1,1
1,0.3106521058182942,0.5015199635089846,0.18782793067272116,0,0,H2,2
2,0.23712701076524756,0.3454727914850704,0.41740019774968196,0,0,H3,3
3,0.15662451973957475,0.4019875524200562,0.44138792784036895,0,0,H4,4
4,0.33925074717978027,0.45345829258266573,0.20729096023755406,0,0,H5,5
5,0.31210407170837473,0.40859645001985556,0.2792994782717697,0,0,H6,6
6,0.2816187418497574,0.23289919566900813,0.4854820624812346,0,0,H7,7
7,0.3714365617879443,0.3640701751756425,0.26449326303641324,0,0,H8,8
8,0.31910110897523736,0.34286303131574275,0.3380358597090199,0,0,H9,9
9,0.24750532018754606,0.11475860829257727,0.6377360715198767,0,0,H10,10
10,0.2688314174504152,0.4338200865042566,0.2973484960453282,0,0,H11,11
11,0.5735001710640958,0.24472232057902696,0.18177750835687728,0,0,H12,12
12,0.290870907773577,0.2665264095783666,0.4426026826480564,0,0,H13,13
13,0.1029775049183805,0.5003726294615858,0.3966498656200337,0,0,H14,14
14,0.6576008479872367,0.1431285117689316,0.1992706402438316,0,0,H15,15
15,0.2912178574480848,0.32366143490252713,0.3851207076493881,0,0,H16,16
16,0.394075000001642,0.352608779780999,0.25331622021735906,0,0,H17,17
17,0.36914123572077884,0.1098189920025858,0.5210397722766353,0,0,H18,18
18,0.31225417376595394,0.21324846768209282,0.47449735855195324,0,0,H19,19
19,0.27870957875172364,0.5524414557041604,0.16884896554411594,0,0,H20,20
20,0.18042395487309557,0.5537920906512347,0.26578395447566977,0,0,H21,21
21,0.40384572515945916,0.2947737212696728,0.301380553570868,0,0,H22,22
22,0.2914107847850512,0.3482980301840567,0.3602911850308921,0,0,H23,23
23,0.33954602436720177,0.4804220777349951,0.1800318978978031,0,0,H24,24
24,0.4923298676396704,0.27941570644264446,0.22825442591768524,0,0,H25,25
0,0.49243154465496713,0.33936858874896025,0.1681998665960726,1,0,H1,1
1,0.30998732341271334,0.340992838917907,0.3490198376693796,1,0,H2,2
2,0.447282403663293,0.3873000828243119,0.16541751351239514,1,0,H3,3
3,0.30539782441586344,0.2809239916133442,0.4136781839707924,1,0,H4,4
4,0.19356149568213046,0.2313012528256802,0.5751372514921893,1,0,H5,5
5,0.5050619938958554,0.19286708784661832,0.3020709182575262,1,0,H6,6
6,0.31546545000155757,0.10513181087319388,0.5794027391252485,1,0,H7,7
7,0.27410071819947296,0.2250912352011085,0.5008080465994187,1,0,H8,8
8,0.2905089003862423,0.5130109312148318,0.19648016839892596,1,0,H9,9
9,0.20204879567826378,0.5596003027313208,0.23835090159041536,1,0,H10,10
10,0.1300847518864256,0.5065897380776907,0.36332551003588376,1,0,H11,11
11,0.4629197007386368,0.3648498095954404,0.17223048966592275,1,0,H12,12
12,0.18809197066795225,0.48011230028056334,0.3317957290514844,1,0,H13,13
13,0.3971002579875882,0.5235015599208872,0.07939818209152463,1,0,H14,14
14,0.20596730535018784,0.48235880264071773,0.31167389200909457,1,0,H15,15
15,0.21450080584354045,0.40856517729065445,0.37693401686580497,1,0,H16,16
16,0.3726956513875946,0.3399758443394791,0.28732850427292644,1,0,H17,17
17,0.3220700469044103,0.23402396588601576,0.44390598720957397,1,0,H18,18
18,0.5063697672393932,0.3302348876877475,0.16339534507285927,1,0,H19,19
19,0.44028794161249857,0.35392053748508107,0.2057915209024204,1,0,H20,20
20,0.37210873510546494,0.30436963073266265,0.3235216341618723,1,0,H21,21
21,0.48172080115433813,0.46188969565723614,0.0563895031884256,1,0,H22,22
22,0.3745817202586601,0.23716677005845244,0.38825150968288746,1,0,H23,23
23,0.33529689487054665,0.32981316378349473,0.33488994134595856,1,0,H24,24
24,0.37022075702202656,0.3423689957328028,0.2874102472451706,1,0,H25,25
