,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.0,0.0,0.0,-0.4214132437195309,0.23671521307542284,0.0,0.3494340811922815,0.0,0.0,0.40515122534274794,0,0,S1,1
1,0.0,0.0,0.18308339127984619,0.2965190980689796,0.3333016343643096,0.0,0.0,0.0,0.0,0.0,0,0,S2,2
2,0.0,0.18308339127984619,0.0,0.0,0.20053487979780074,0.20814806911374328,0.10134247147989167,0.16034851684680015,0.4771688020528154,0.146004079125308,0,0,S3,3
3,-0.4214132437195309,0.2965190980689796,0.0,0.0,-0.3750291869287501,0.0,-0.2204630319812566,0.0,0.0,0.40279836692579996,0,0,S4,4
4,0.23671521307542284,0.3333016343643096,0.20053487979780074,-0.3750291869287501,0.0,0.1769303436966502,0.2961895318133679,0.3616502255565214,0.0,0.0,0,0,S5,5
5,0.0,0.0,0.20814806911374328,0.0,0.1769303436966502,0.0,0.0,0.0,0.0,0.0,0,0,S6,6
6,0.3494340811922815,0.0,0.10134247147989167,-0.2204630319812566,0.2961895318133679,0.0,0.0,-0.13642739874124765,0.0,0.0,0,0,S7,7
7,0.0,0.0,0.16034851684680015,0.0,0.3616502255565214,0.0,-0.13642739874124765,0.0,0.12443802469070664,0.0,0,0,S8,8
8,0.0,0.0,0.4771688020528154,0.0,0.0,0.0,0.0,0.12443802469070664,0.0,0.10478267519363023,0,0,S9,9
9,0.40515122534274794,0.0,0.146004079125308,0.40279836692579996,0.0,0.0,0.0,0.0,0.10478267519363023,0.0,0,0,S10,10
0,0.0,0.48475868150659784,0.1776035322183509,-0.20836502543209498,0.0,0.0,0.35498802992975864,0.0,0.0,0.0,1,0,S1,1
1,0.48475868150659784,0.0,0.32121089650611206,0.18392345214207767,0.262436719558961,0.2120332130033229,0.37617639744399356,0.17519462961989887,0.0,0.41517528944992,1,0,S2,2
2,0.1776035322183509,0.32121089650611206,0.0,0.0,-0.33631903394848006,0.19513465766325533,0.0,0.0,0.48580520458866583,0.0,1,0,S3,3
3,-0.20836502543209498,0.18392345214207767,0.0,0.0,0.4508603124127738,0.0,0.0,0.0,0.0,0.0,1,0,S4,4
4,0.0,0.262436719558961,-0.33631903394848006,0.4508603124127738,0.0,0.0,0.0,0.0,0.40288076236347803,0.3078375463170778,1,0,S5,5
5,0.0,0.2120332130033229,0.19513465766325533,0.0,0.0,0.0,-0.1864740430150806,0.15978456573885264,0.0,0.0,1,0,S6,6
6,0.35498802992975864,0.37617639744399356,0.0,0.0,0.0,-0.1864740430150806,0.0,-0.27441882940009144,0.0,0.0,1,0,S7,7
7,0.0,0.17519462961989887,0.0,0.0,0.0,0.15978456573885264,-0.27441882940009144,0.0,0.0,0.19051432140190216,1,0,S8,8
8,0.0,0.0,0.48580520458866583,0.0,0.40288076236347803,0.0,0.0,0.0,0.0,0.4559566000818124,1,0,S9,9
9,0.0,0.41517528944992,0.0,0.0,0.3078375463170778,0.0,0.0,0.19051432140190216,0.4559566000818124,0.0,1,0,S10,10
