,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.2763380708641719,0.0,0.1455887178410797,0.0,0.4474506022623113,0.06050252790999752,0.30367555363944027,0.1461303729712981,0.24625655306095906,0.32584896763074184,0,0,H1,1
1,0.06088374383453309,0.027897941712566637,0.001,0.08327342895991247,0.17514138713598904,0.001,0.001,0.16670774125444987,0.001,0.1900475090605555,0,0,H2,2
2,0.27329472965744755,0.0,0.1350151112863708,0.0,0.4393395952703152,0.06924507040714312,0.29155838119047506,0.15001021669431103,0.2311077832623538,0.32907658410139534,0,0,H3,3
3,0.3355184016496506,0.0015678958500067856,0.10035246546696226,0.007085250691670466,0.4996339450433113,0.15650567754847955,0.2828459279206532,0.2055455555434196,0.1899259359417941,0.43304472757721574,0,0,H4,4
4,0.29349455401689484,0.0,0.22609489533754276,0.0,0.5167137858383126,0.0,0.4102794665169928,0.12161340776030809,0.36759146176703783,0.30614194357795754,0,0,H5,5
5,0.17416406159283315,0.0,0.12758210662147523,0.0,0.47226212331918865,0.0,0.33906464375999057,0.2661196493320858,0.2184593561474974,0.38579747286833993,0,0,H6,6
6,0.40682125834056343,0.0,0.23531216596762555,0.0,0.6880107422318645,0.06450878956112661,0.4796709256543809,0.22816295229507105,0.3919664053719871,0.4903470069869723,0,0,H7,7
7,0.0966903462062524,0.0,0.10002434601907172,0.0,0.5189573494631152,0.0,0.3953888003109446,0.3794953084293396,0.19733523470719913,0.46709827577341073,0,0,H8,8
8,0.23781924592368667,0.003407078135967325,0.0738660459172352,0.025666729235663314,0.4825045062894533,0.09560688937310788,0.2681725045115677,0.2986176356302284,0.13341726805894905,0.4584677608688381,0,0,H9,9
9,0.165881181561028,0.0,0.097138508451123,0.0,0.30554092775334235,0.022175816178458742,0.21035779156202675,0.12142834149010731,0.16186328240963643,0.22895519546682802,0,0,H10,10
10,0.2466423373916981,0.0,0.18963036973619343,0.0,0.5436635497842939,0.0,0.41389996623082115,0.2233836732855208,0.3167556242144292,0.3857220656898356,0,0,H11,11
11,0.3455836234442142,0.13218173096273575,0.003923487744480484,0.25585041736484454,0.5238726297712072,0.2544754111123573,0.12034971323570397,0.3979774792324112,0.0,0.5679593869249034,0,0,H12,12
12,0.18311984704119663,0.0,0.1974922479261148,0.0,0.4472738488256553,0.0,0.41990653788853627,0.11474256533890412,0.347299086283695,0.2459399061300475,0,0,H13,13
13,0.35224639542050856,0.0,0.26303014675243586,0.0,0.8356952308919862,0.0,0.6171814920029851,0.39792147018071883,0.44207064743722374,0.6326645945371475,0,0,H14,14
14,0.35926089198186606,0.021000935885336518,0.08627399261758663,0.04797925105874081,0.5153644352948423,0.1972995220628809,0.2632221970776022,0.21967961127238733,0.15252845238710958,0.4611282302666903,0,0,H15,15
15,0.22153278563034773,0.0,0.08549816406581667,0.0,0.3852490518562273,0.07683817335245689,0.2337416947320465,0.18081894786560376,0.15473164178181883,0.3307321777520999,0,0,H16,16
16,0.3379087985239749,0.0,0.19525799825897724,0.0,0.681783004067597,0.040859114406727556,0.4593380296408312,0.3204036912763665,0.32705116854141575,0.5417867726010396,0,0,H17,17
17,0.22087157749102995,0.0,0.11098686487348566,0.0,0.4322323703810503,0.04503636895314515,0.27980751066477066,0.2107288179717077,0.19057819756342678,0.3576504032889318,0,0,H18,18
18,0.11206611353823528,0.009493730069312633,0.030453288228167372,0.03220905381760942,0.26494907181986765,0.04792448093134119,0.1378580153009731,0.1909510385208985,0.04774134896768103,0.26514686315497515,0,0,H19,19
19,0.35016958644307106,0.0,0.22417045060222657,0.0,0.4895611176254746,0.04576884800427401,0.37296290657186204,0.05245752178100824,0.3656254625027994,0.27135576114539617,0,0,H20,20
20,0.21626813452326912,0.0,0.12379146888021372,0.0,0.4553994469601917,0.02510790421480189,0.30360971822442473,0.2288411736079763,0.2079961479959356,0.3713369454045221,0,0,H21,21
21,0.21286502489053982,0.0,0.13651029075918059,0.0,0.6292697220937223,0.0,0.41849944906686387,0.4165672486547482,0.23383751223453916,0.5636652488050206,0,0,H22,22
22,0.2341688781732074,0.0,0.13587475357460518,0.0,0.3622374591125595,0.04065965842574959,0.25773407323444675,0.090862605555863,0.22567491839309511,0.24061375406015534,0,0,H23,23
23,0.001,0.0,0.10958110231506223,0.0,0.36620752546414376,0.001,0.35064812349735236,0.1784034853228287,0.20652787618988216,0.24737316677899981,0,0,H24,24
24,0.3196502755302272,0.0,0.1533909216746599,0.0,0.5628429613056044,0.07980857807002457,0.36458897563590953,0.238160370246295,0.2648328799979627,0.4499090516008693,0,0,H25,25
0,0.0264435996645512,0.11924267710610321,0.22272012436880623,0.12249931922093285,0.09891721243157642,0.3125865579405348,0.0,0.11698502452659676,0.08672846227839077,0.28702300203540393,1,0,H1,1
1,0.037870352907703284,0.126701062930993,0.30111584787657675,0.15731652797656448,0.07249167902240525,0.45209150734377535,0.01201206555754243,0.14016137106057397,0.07947993524297985,0.4403576585504026,1,0,H2,2
2,0.10497359139125897,0.08606831195911369,0.3004044649912898,0.08912841766966864,0.0,0.3837734142761836,0.11607402839263055,0.09482520530487457,0.03214545121019044,0.40548607034913753,1,0,H3,3
3,0.048812481374890845,0.07170458709641096,0.25320645533866426,0.11311875352946826,0.0,0.4040334758597267,0.0542671615812119,0.08956793442372887,0.01708464021008364,0.41905491578192633,1,0,H4,4
4,0.06320655051042764,0.03449721979819623,0.16208706308742893,0.06505154728785921,0.0,0.24139050873159276,0.04982702411244966,0.03829845369168044,0.0,0.27484756313887637,1,0,H5,5
5,0.06734556858290291,0.06757698385986492,0.19885234610883473,0.031062691407410376,0.0,0.21066713347755966,0.09096209565000041,0.07295829555607916,0.05323254808210926,0.2019459545305633,1,0,H6,6
6,0.04431687299289962,0.10055912912862083,0.2726882620803095,0.09468929905059006,0.01683131659638696,0.3774818746402512,0.06202612767700218,0.11752433513464197,0.07108180760438286,0.3581264113150556,1,0,H7,7
7,0.1397888849497896,0.07617180258611511,0.24649863619209694,0.01087635898155219,0.0,0.1876540613476101,0.16004489506869227,0.06888278528510718,0.053843100339041036,0.20066299130503323,1,0,H8,8
8,0.09930209222219163,0.1011928829436278,0.2723829558665047,0.01391335608567673,0.0,0.2376207033105517,0.14480589437596736,0.10611246485071137,0.10002600486524976,0.2084628376050344,1,0,H9,9
9,0.0343012696503603,0.11621965047407137,0.1857040885725151,0.08553365657032985,0.11014853500302989,0.19575753303224358,0.0,0.10785770571875963,0.1089421295372803,0.16203614976840336,1,0,H10,10
10,0.03992015105382586,0.16676459755075343,0.2337072149455546,0.1106389295853112,0.1709071490087589,0.2360890039192557,0.0,0.14550478808085499,0.15663223207205404,0.1772164927366995,1,0,H11,11
11,0.14573431455558578,0.09527942344836708,0.21136094372356565,0.0,0.001,0.04318638389382125,0.18333150329466075,0.08774776557051098,0.10225024468036782,0.017512362460863455,1,0,H12,12
12,0.04853335109133484,0.08073205544972475,0.1723369079426366,0.00171083628420536,0.010172178334728365,0.12730727765897115,0.08602878552321538,0.08540844620754602,0.09818991937955286,0.08242844177731197,1,0,H13,13
13,0.032300283094264144,0.1606940467630292,0.25668521187407184,0.13686081130599886,0.15104274145908125,0.3265597389333744,0.0,0.1468746936737803,0.1303559057347635,0.2786101658101297,1,0,H14,14
14,0.035982085461112916,0.1320526415273002,0.18335973379951132,0.08133941742366972,0.13643585407135198,0.1672115985188581,0.0,0.11540857727387542,0.13025608722937962,0.1205729323163899,1,0,H15,15
15,0.03873392841398392,0.06121504295584896,0.16294940431013374,0.024697773397291675,0.0,0.179201105253341,0.06572323353364713,0.06939804561701786,0.05759539911828281,0.15773031349782957,1,0,H16,16
16,0.14239375628821954,0.06686574014248309,0.288583273122389,0.08606553921487256,0.0,0.3554173941266401,0.1302978887706228,0.06555173756993309,0.001683331815883434,0.4126724791210859,1,0,H17,17
17,0.05411829711818093,0.08713007270653327,0.3013051865969562,0.13369688916082972,0.0,0.48098317157082915,0.06283853208892144,0.10925104043989864,0.024533540283493235,0.4947259123200606,1,0,H18,18
18,0.03158055558183524,0.08491914069671475,0.16285144818280625,0.05734473208170216,0.057179825598454484,0.17764964145551335,0.021740615052223234,0.08531804074739475,0.0803268890064133,0.15208194871282102,1,0,H19,19
19,0.30412988694585036,0.023234042022771625,0.3470075364503079,0.05312053726288407,0.0,0.36219770024607656,0.20304126731043798,0.0,0.0,0.5323004491289489,1,0,H20,20
20,0.05061916367939786,0.14383414800271532,0.25854228645023797,0.10031043973673323,0.11267204456425936,0.27506300821251983,0.02149972408157628,0.14062248913965178,0.13687693432664935,0.23320539208738456,1,0,H21,21
21,0.09886064939082735,0.11419533387356554,0.33810554240706536,0.06905594257152337,0.0,0.391624393709714,0.13701871864958262,0.12754656437881012,0.08497700005893483,0.3763961787869925,1,0,H22,22
22,0.11395598358626187,0.03698285769214068,0.23685376040937012,0.09106448515322982,0.0,0.35792074658122147,0.07225740521961142,0.037380243691582535,0.0,0.4285734149909253,1,0,H23,23
23,0.07338397416853681,0.07048023090004343,0.2550307713159973,0.09688313943042294,0.0,0.3676989724142962,0.07779456414834653,0.08227888083952031,0.016705019222533982,0.38960048040353845,1,0,H24,24
24,0.19179502861292128,0.04988382429479443,0.2691150067690043,0.04718949789405124,0.0,0.26439708963131026,0.16297094666524758,0.03380829253305988,0.0,0.34544175634366736,1,0,H25,25
