,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.0,0.18045718984000497,0.6645382757384399,0.6047882107686218,0.9576639888598442,0.2541262223030536,0.9119628606565884,0.09183838846024558,0.040875126478999,0.8426280086737786,0,0,S1,1
1,0.18045718984000497,0.0,0.7884487762302322,0.6647884726155429,1.0421804471342355,0.3442861787600921,1.0735848910574464,0.0915345035399859,0.18960858305791195,0.9938597615250582,0,0,S2,2
2,0.6645382757384399,0.7884487762302322,0.0,0.29583110555991626,0.3571153162511341,0.4458113353337663,0.39930771243848856,0.735512235540831,0.6299563493620984,0.2718855115341606,0,0,S3,3
3,0.6047882107686218,0.6647884726155429,0.29583110555991626,0.0,0.38562335513526236,0.35091840792124296,0.6951011081092174,0.6444737127243918,0.5640697485086196,0.566331627674449,0,0,S4,4
4,0.9576639888598442,1.0421804471342355,0.3571153162511341,0.38562335513526236,0.0,0.7085349076873434,0.6089346587141353,1.0112153278111402,0.9185611570450879,0.48593100204068856,0,0,S5,5
5,0.2541262223030536,0.3442861787600921,0.4458113353337663,0.35091840792124296,0.7085349076873434,0.0,0.7643402685188908,0.30294469930313767,0.21359407837992753,0.6690878768577577,0,0,S6,6
6,0.9119628606565884,1.0735848910574464,0.39930771243848856,0.6951011081092174,0.6089346587141353,0.7643402685188908,0.0,0.9994259804696233,0.8888439224481175,0.1332912017353848,0,0,S7,7
7,0.09183838846024558,0.0915345035399859,0.735512235540831,0.6444737127243918,1.0112153278111402,0.30294469930313767,0.9994259804696233,0.0,0.11084552028409488,0.9260073711918748,0,0,S8,8
8,0.040875126478999,0.18960858305791195,0.6299563493620984,0.5640697485086196,0.9185611570450879,0.21359407837992753,0.8888439224481175,0.11084552028409488,0.0,0.8153234963739259,0,0,S9,9
9,0.8426280086737786,0.9938597615250582,0.2718855115341606,0.566331627674449,0.48593100204068856,0.6690878768577577,0.1332912017353848,0.9260073711918748,0.8153234963739259,0.0,0,0,S10,10
0,0.0,0.4028047187582796,0.17931216919662776,0.17082879483495336,0.6320249677586557,0.6642636458811505,0.32802035569598664,0.9192312868006305,0.43528650422352194,0.47121592056911377,1,0,S1,1
1,0.4028047187582796,0.0,0.5652502776336302,0.3688489996304087,0.7471664705921027,0.8384436631288249,0.6104510561200998,1.0640965210516742,0.8277602609842888,0.8542626371820158,1,0,S2,2
2,0.17931216919662776,0.5652502776336302,0.0,0.2337658687712068,0.565344415544809,0.5639262082920276,0.2143235371609868,0.8163742701973542,0.2625254138896505,0.2932386383092871,1,0,S3,3
3,0.17082879483495336,0.3688489996304087,0.2337658687712068,0.0,0.4799750486717558,0.5322313262446876,0.24456574265591097,0.7823915068475292,0.48315991976467887,0.499098568136304,1,0,S4,4
4,0.6320249677586557,0.7471664705921027,0.565344415544809,0.4799750486717558,0.0,0.12943971676492846,0.3552206415598524,0.3170694404793126,0.649787788337018,0.6150468278284239,1,0,S5,5
5,0.6642636458811505,0.8384436631288249,0.5639262082920276,0.5322313262446876,0.12943971676492846,0.0,0.35052518315872133,0.2553261038082479,0.5938561275481786,0.5499160960681774,1,0,S6,6
6,0.32802035569598664,0.6104510561200998,0.2143235371609868,0.24456574265591097,0.3552206415598524,0.35052518315872133,0.0,0.6044780893844113,0.33170915818589747,0.31961501575969403,1,0,S7,7
7,0.9192312868006305,1.0640965210516742,0.8163742701973542,0.7823915068475292,0.3170694404793126,0.2553261038082479,0.6044780893844113,0.0,0.8135598278472742,0.7615475044325236,1,0,S8,8
8,0.43528650422352194,0.8277602609842888,0.2625254138896505,0.48315991976467887,0.649787788337018,0.5938561275481786,0.33170915818589747,0.8135598278472742,0.0,0.0624365057173611,1,0,S9,9
9,0.47121592056911377,0.8542626371820158,0.2932386383092871,0.499098568136304,0.6150468278284239,0.5499160960681774,0.31961501575969403,0.7615475044325236,0.0624365057173611,0.0,1,0,S10,10
