,R1,R2,R3,repl,err,n_nms,Ridx
0,0.20615230150859132,0.33945993116905016,0.12144028670753125,0,0,H1,1
1,0.1704088863118854,0.4357519617186363,0.24057637402169216,0,0,H2,2
2,0.15849698854544736,0.3996522130920324,0.23677281214830004,0,0,H3,3
3,0.4890464242848442,0.11506891808425834,0.17805537799195134,0,0,H4,4
4,0.2779801571023002,0.43483503741782564,0.3063836287190598,0,0,H5,5
5,0.23988163573611926,0.23024168720203275,0.12848189360720497,0,0,H6,6
6,0.2011100924782529,0.2857884659381443,0.04976320616782777,0,0,H7,7
7,0.13869244519911877,0.19770660543718918,0.2569312734606453,0,0,H8,8
8,0.5765259617189419,0.3993100921171593,0.2542276234887953,0,0,H9,9
9,0.29369686613103624,0.16399942153813618,0.3088283612305713,0,0,H10,10
10,0.3003775343472771,0.2648228584801431,0.2407605332441413,0,0,H11,11
11,0.17595160376325442,0.18838839069703345,0.2463310388449743,0,0,H12,12
12,0.09791537915266438,0.5782285043652472,0.25812907703975146,0,0,H13,13
13,0.2406398099291181,0.31377096963987894,0.23413648158938938,0,0,H14,14
14,0.20306323465633222,0.3331427782481721,0.3454677677705589,0,0,H15,15
15,0.0646498831605793,0.3986903066088919,0.33474431794096937,0,0,H16,16
16,0.40705059172217534,0.20958898312679985,0.1752124487818543,0,0,H17,17
17,0.29752468863439197,0.17255699126201587,0.11677487499616115,0,0,H18,18
18,0.21486530676675,0.23864914662142445,0.3424843619876519,0,0,H19,19
19,0.22573073465884358,0.29853930119957,0.3174934021011759,0,0,H20,20
20,0.274541573671727,0.24107627294574116,0.33419573804358904,0,0,H21,21
21,0.26180582516889667,0.30105202768589606,0.2965998493168801,0,0,H22,22
22,0.29789714145147816,0.5482485802739215,0.1876570606495258,0,0,H23,23
23,0.178928576240758,0.2825781303694524,0.3481656828271646,0,0,H24,24
24,0.10582939097652155,0.16444431770786622,0.15795019748155362,0,0,H25,25
0,0.29760723504339204,0.19190127637815999,0.20204055163554827,1,0,H1,1
1,0.4006009129140616,0.29360741412338615,0.25130464473670827,1,0,H2,2
2,0.13636186490495925,0.38751613198371243,0.31293251294087326,1,0,H3,3
3,0.41558115342734697,0.27516791718957534,0.2819966956782792,1,0,H4,4
4,0.1513853959558302,0.5151441270120293,0.1849578323245612,1,0,H5,5
5,0.2521304631875482,0.060421055246765394,0.4926961071441939,1,0,H6,6
6,0.20323842227144756,0.4439236337850394,0.19188167387122776,1,0,H7,7
7,0.133747033945572,0.27804721782443675,0.17273821348708002,1,0,H8,8
8,0.3073504080488704,0.25164470429001684,0.23765331055940947,1,0,H9,9
9,0.189547360283892,0.40897359095596986,0.1948252601195729,1,0,H10,10
10,0.32272656296954916,0.24921311330651078,0.1963259992534595,1,0,H11,11
11,0.3030463766228878,0.236511432584127,0.2507670774647632,1,0,H12,12
12,0.4067693157295879,0.22226389436977043,0.26926645436945396,1,0,H13,13
13,0.20499034915128203,0.11302705400034198,0.14419775771032503,1,0,H14,14
14,0.23684299672546033,0.11656319911210594,0.4589174555818298,1,0,H15,15
15,0.09935266917578173,0.26783507528006384,0.1968709217071668,1,0,H16,16
16,0.14199952289516507,0.14885125922216236,0.31851927005415087,1,0,H17,17
17,0.2332733333710786,0.13345724561399258,0.23532450551266718,1,0,H18,18
18,0.27782915349854426,0.21793016789804207,0.28431223743113315,1,0,H19,19
19,0.16443064252499118,0.19311035685701677,0.21992736334289228,1,0,H20,20
20,0.14233018506470674,0.31431030012992406,0.1465029999112819,1,0,H21,21
21,0.34597870829530886,0.2184938070902242,0.33621116652018507,1,0,H22,22
22,0.2516739477510194,0.24123933859121888,0.1110002200750166,1,0,H23,23
23,0.07335384072160603,0.26395985754227225,0.08818801039396229,1,0,H24,24
24,0.20113403668450897,0.2629030784180448,0.23449500471789894,1,0,H25,25
