,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.0,0.40303907869000455,0.20776785604768883,0.0,0.0,0.0,0.0,0.0,0.3464505288340589,0.4874552068562771,0,0,S1,1
1,0.40303907869000455,0.0,0.22627580797210756,0.0,0.0,0.0,-0.24407081248585338,0.30201354283434984,0.0,0.0,0,0,S2,2
2,0.20776785604768883,0.22627580797210756,0.0,0.38942893850768046,-0.3647302288845554,0.0,-0.16783321015083064,0.3110780149880995,0.0,0.19979804301161438,0,0,S3,3
3,0.0,0.0,0.38942893850768046,0.0,0.0,0.49784357379458544,0.0,0.2054722256031258,0.37397420365003275,0.0,0,0,S4,4
4,0.0,0.0,-0.3647302288845554,0.0,0.0,0.0,0.4318836423653676,0.0,0.0,0.3104676856933237,0,0,S5,5
5,0.0,0.0,0.0,0.49784357379458544,0.0,0.0,0.0,0.0,0.0,0.26109364353971853,0,0,S6,6
6,0.0,-0.24407081248585338,-0.16783321015083064,0.0,0.4318836423653676,0.0,0.0,0.33152430691695434,0.3419274710659256,0.27505660550276667,0,0,S7,7
7,0.0,0.30201354283434984,0.3110780149880995,0.2054722256031258,0.0,0.0,0.33152430691695434,0.0,-0.3383591220922265,0.0,0,0,S8,8
8,0.3464505288340589,0.0,0.0,0.37397420365003275,0.0,0.0,0.3419274710659256,-0.3383591220922265,0.0,0.0,0,0,S9,9
9,0.4874552068562771,0.0,0.19979804301161438,0.0,0.3104676856933237,0.26109364353971853,0.27505660550276667,0.0,0.0,0.0,0,0,S10,10
0,0.0,0.0,0.3272769923261447,0.49332539653813157,0.0,0.3059733418198144,0.0,0.10551065864921441,0.0,0.0,1,0,S1,1
1,0.0,0.0,0.0,0.14061675595543638,0.3282546600578905,0.0,0.4993462499827409,0.0,0.0,0.0,1,0,S2,2
2,0.3272769923261447,0.0,0.0,0.4289609753263476,0.0,-0.33137685113328774,-0.14973784196587403,0.0,-0.13457546403395004,0.0,1,0,S3,3
3,0.49332539653813157,0.14061675595543638,0.4289609753263476,0.0,0.0,0.0,0.0,0.0,0.15036599131453784,0.2897242615769733,1,0,S4,4
4,0.0,0.3282546600578905,0.0,0.0,0.0,0.39956814592222156,0.0,0.17553887588214884,0.0,0.0,1,0,S5,5
5,0.3059733418198144,0.0,-0.33137685113328774,0.0,0.39956814592222156,0.0,0.0,0.3533340799452618,-0.11499483584949798,0.46053708610030986,1,0,S6,6
6,0.0,0.4993462499827409,-0.14973784196587403,0.0,0.0,0.0,0.0,0.49281571972285787,0.0,0.0,1,0,S7,7
7,0.10551065864921441,0.0,0.0,0.0,0.17553887588214884,0.3533340799452618,0.49281571972285787,0.0,0.4867174083610267,0.23789517658425324,1,0,S8,8
8,0.0,0.0,-0.13457546403395004,0.15036599131453784,0.0,-0.11499483584949798,0.0,0.4867174083610267,0.0,0.3977886189720933,1,0,S9,9
9,0.0,0.0,0.0,0.2897242615769733,0.0,0.46053708610030986,0.0,0.23789517658425324,0.3977886189720933,0.0,1,0,S10,10
