,R1,R2,R3,repl,err,n_nms,Ridx
0,0.42914245835846654,0.23336359445741975,0.3374939471841137,0,0,H1,1
1,0.3356948871135522,0.31413172947685936,0.3501733834095885,0,0,H2,2
2,0.27661959993724755,0.22441430164180207,0.49896609842095035,0,0,H3,3
3,0.2834436333621187,0.4450287114138042,0.2715276552240773,0,0,H4,4
4,0.23749911008451166,0.3537196050746746,0.40878128484081366,0,0,H5,5
5,0.2516628862288297,0.5087094218250131,0.23962769194615716,0,0,H6,6
6,0.4399712494540293,0.2332576844207497,0.326771066125221,0,0,H7,7
7,0.24395512544508868,0.42839690347900167,0.32764797107590965,0,0,H8,8
8,0.2813666557525145,0.3934953386000511,0.3251380056474344,0,0,H9,9
9,0.3086427891795641,0.3150688679571113,0.3762883428633246,0,0,H10,10
10,0.38908159133253856,0.3144985729869045,0.29641983568055696,0,0,H11,11
11,0.30518592022333957,0.4700778350706057,0.2247362447060548,0,0,H12,12
12,0.30324367093665283,0.3134071138277804,0.38334921523556686,0,0,H13,13
13,0.3136119561145233,0.43430042876579644,0.2520876151196803,0,0,H14,14
14,0.3339122570242249,0.27374203528904506,0.39234570768673005,0,0,H15,15
15,0.32705751226629126,0.38329231051241575,0.28965017722129294,0,0,H16,16
16,0.280539950317958,0.3729721046181672,0.34648794506387476,0,0,H17,17
17,0.3370849479190132,0.26415852868885387,0.3987565233921329,0,0,H18,18
18,0.20542593443510657,0.2701783535011022,0.5243957120637912,0,0,H19,19
19,0.2053833579545513,0.3128975629611001,0.4817190790843485,0,0,H20,20
20,0.29631727650001183,0.4546184855444026,0.2490642379555856,0,0,H21,21
21,0.32314676262958786,0.4147169843620406,0.2621362530083716,0,0,H22,22
22,0.2981610396073834,0.36928871879963665,0.33255024159297997,0,0,H23,23
23,0.19363365464754903,0.3854313937683644,0.42093495158408667,0,0,H24,24
24,0.5103354153818169,0.3936497419315964,0.09601484268658671,0,0,H25,25
0,0.1797046333147741,0.3470156260174789,0.4732797406677469,1,0,H1,1
1,0.16933337898797723,0.41551638605218405,0.4151502349598387,1,0,H2,2
2,0.46198864435319337,0.14787405422416194,0.3901373014226447,1,0,H3,3
3,0.3511497138361322,0.3340821363703266,0.3147681497935412,1,0,H4,4
4,0.3965744591300872,0.20986457988340232,0.3935609609865106,1,0,H5,5
5,0.2765438087685629,0.12150045311439578,0.6019557381170414,1,0,H6,6
6,0.3230084640359215,0.21703663480022492,0.4599549011638535,1,0,H7,7
7,0.5016542355544088,0.2601862454084447,0.23815951903714647,1,0,H8,8
8,0.2713847908386653,0.4571897392014997,0.271425469959835,1,0,H9,9
9,0.42827195239848614,0.2961689770068308,0.27555907059468315,1,0,H10,10
10,0.4280049094772998,0.34898919677255963,0.22300589375014054,1,0,H11,11
11,0.25725137972509066,0.4114669340202399,0.33128168625466936,1,0,H12,12
12,0.3435335359987952,0.29466356833441093,0.3618028956667938,1,0,H13,13
13,0.3716458321986055,0.2443281558304898,0.38402601197090475,1,0,H14,14
14,0.374205321229093,0.3619178729065097,0.2638768058643974,1,0,H15,15
15,0.29150822913473334,0.274450118952158,0.43404165191310873,1,0,H16,16
16,0.4166068257859592,0.21126072637383642,0.3721324478402044,1,0,H17,17
17,0.3482184873856713,0.35388671447343484,0.2978947981408938,1,0,H18,18
18,0.2542574646475061,0.16097261808888094,0.5847699172636129,1,0,H19,19
19,0.21901145195386626,0.606133550174101,0.1748549978720328,1,0,H20,20
20,0.25999562615928645,0.3840553663321891,0.35594900750852443,1,0,H21,21
21,0.12560349292940173,0.2497711361989371,0.6246253708716613,1,0,H22,22
22,0.2357009652880085,0.4108392783806627,0.35345975633132876,1,0,H23,23
23,0.14639431077445503,0.3062487867591712,0.5473569024663737,1,0,H24,24
24,0.2754811059751537,0.25262185277073884,0.4718970412541075,1,0,H25,25
