,R1,R2,R3,repl,err,n_nms,Ridx
0,0.46604521245989655,0.25343096177276125,0.3665156762185618,0,0,H1,1
1,0.27658934085689824,0.2588227921649938,0.2885186192011499,0,0,H2,2
2,0.21104107802790806,0.17121214893706024,0.3806756402439486,0,0,H3,3
3,0.09764381961479401,0.15330844692206533,0.0935388707540861,0,0,H4,4
4,0.1295190617690576,0.1928993812325915,0.2229270183896358,0,0,H5,5
5,0.18505088251723315,0.3740604300625956,0.17620125293279829,0,0,H6,6
6,0.24055808629812445,0.12753565658714772,0.1786649069052281,0,0,H7,7
7,0.1909313423811996,0.3352845967223013,0.2564335011689721,0,0,H8,8
8,0.22705187611204647,0.3175353335011806,0.2623736418949117,0,0,H9,9
9,0.26974633144009585,0.27536256883995924,0.3288669089625227,0,0,H10,10
10,0.28692715767253507,0.23192611434056884,0.21859399885329237,0,0,H11,11
11,0.20473506327073626,0.31535339256450723,0.1507651114620556,0,0,H12,12
12,0.28211504750603617,0.29157034846977603,0.35663920613260125,0,0,H13,13
13,0.2734902614268396,0.37873855089112674,0.2198369877721544,0,0,H14,14
14,0.2703510403437826,0.22163440385732447,0.31766150542904387,0,0,H15,15
15,0.16882021176564121,0.19784743233833105,0.14951133186826365,0,0,H16,16
16,0.2117980274849779,0.2815811294452632,0.2615864985670616,0,0,H17,17
17,0.24199390861259967,0.18963989713989726,0.28626804690079993,0,0,H18,18
18,0.27771834384628047,0.36525809208936016,0.7089382802367269,0,0,H19,19
19,0.16445420751419781,0.2505427959809596,0.3857212686765802,0,0,H20,20
20,0.20062796077527872,0.3078091860280559,0.16863427861276228,0,0,H21,21
21,0.17926186284784204,0.2300593654920676,0.14541700078270056,0,0,H22,22
22,0.17228091459047618,0.21337931443532274,0.1921513952472269,0,0,H23,23
23,0.13482489368077336,0.2683714604294372,0.29309218068081494,0,0,H24,24
24,0.28761077584968364,0.22184999174566025,0.05411128165093916,0,0,H25,25
0,0.1153803299014813,0.2228032559446204,0.30387181235489447,1,0,H1,1
1,0.12052279057615628,0.29574319414416417,0.29548258662729004,1,0,H2,2
2,0.34129221526926745,0.10924135076451942,0.2882123305176169,1,0,H3,3
3,0.41312153887802455,0.39304183045233604,0.37031926072757587,1,0,H4,4
4,0.3871494754423517,0.20487694087514813,0.3842075960583607,1,0,H5,5
5,0.17010259457202398,0.07473514742010283,0.37026405807883905,1,0,H6,6
6,0.197358788437484,0.132609798379641,0.2810333230756631,1,0,H7,7
7,0.3799848854407386,0.19708164238964307,0.18039719620414987,1,0,H8,8
8,0.20166232028284203,0.3397314320082599,0.20169254838050663,1,0,H9,9
9,0.48802150932582533,0.33748843547866697,0.31400317668926636,1,0,H10,10
10,0.24982492321197386,0.20370373646411938,0.1301677365102778,1,0,H11,11
11,0.1479185094406785,0.23659183336330866,0.19048563816509548,1,0,H12,12
12,0.2763713180760558,0.237055629904676,0.2910689428572009,1,0,H13,13
13,0.20746778598038548,0.13639389211751946,0.2143789047522637,1,0,H14,14
14,0.24900733946856735,0.2408309062590812,0.17559146716550955,1,0,H15,15
15,0.22538549644198472,0.2121966727738719,0.33558810152052426,1,0,H16,16
16,0.41352421000144307,0.2096975363119844,0.3693789131243997,1,0,H17,17
17,0.3857547087216381,0.39203394250277446,0.3300063760235041,1,0,H18,18
18,0.22006512937948333,0.13932515246069574,0.5061305385006284,1,0,H19,19
19,0.17403515430591882,0.4816576712927538,0.13894669098048107,1,0,H20,20
20,0.23112659735225102,0.3414111665126588,0.3164256420450465,1,0,H21,21
21,0.14769397904305068,0.293699578689738,0.7344812177088896,1,0,H22,22
22,0.1775776281648081,0.30952722031762975,0.2662973615926115,1,0,H23,23
23,0.12209108930793439,0.2554077940382975,0.45648905417707913,1,0,H24,24
24,0.20290450414526512,0.18606761284502768,0.34757387380286736,1,0,H25,25
